session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen,teacher_folder
a5d4c627d2e04b429da79819d6e57371,Kimi-K2.6,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.104448+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
c1c1e31c9c2b465f84a88997ee783483,GLM-5.1,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.104448+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
5e0058753b72416fac579202b3beaac4,MiniMax-M2.7,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.104448+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
6e99d2c40ab44d03b894ea2f922448f7,DeepSeek-V3.2,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.104448+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
114a47abe1d14b48bc4729a9a6d2880c,GPT-5.5,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.104448+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
2fb71de7f9fd459c9f72c7cc30abee47,DeepSeek-V4Pro,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.104448+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
d6a8e67e25e2444dbe87600c257e6bf4,ClaudeOpus4.6,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.105159+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
4bc7b07a2afa42859ab504ee10e4a60b,ClaudeOpus4.7,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.105159+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
ee0be5d72a8d415395bcf2d7269ae3ba,Gemini3.1Pro,The Non-Issue of Same Sex Marriage,2026-04-27T01:07:04.105159+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
f0842b2c6492455faa7a03f421e8423c,Student,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.29,5.0,4.5,4.5,4.0,4.0,4.0,4.0,deepseek-v3-2-evaluator
b7e5ed2b658e45acabdb0642d8c01abc,ChatGPT-3,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
8c5b56d6ae904524ad68ced34df6a0be,ChatGPT-4,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
e08a3dc813274344b5ffd8db01e411e8,Qwen3.6Plus,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,deepseek-v3-2-evaluator
fc4ea66bb9124fed80f9ec2b39165e4a,Kimi-K2.6,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
9355148a2cb34259b8c3b7292e686b13,GLM-5.1,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
e96f753d9680458b84fa41ed2e317b5c,MiniMax-M2.7,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
886385e8e9a9471f8f8c815b5b7a8ab7,DeepSeek-V3.2,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
738aa677d49148748148069bea8653e6,GPT-5.5,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.86,5.5,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
c9bd7179b73b4e6ebfe26f1530324eb7,DeepSeek-V4Pro,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
bc8fce7eeb6047c292caf527e029c4d0,ClaudeOpus4.6,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
baa0c6f55437466a8fafcd9407b1686b,ClaudeOpus4.7,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
568b0d4f12ea402eb7d4b324238127ce,Gemini3.1Pro,museums and art galleries will disappear soon?,2026-04-27T01:08:12.120770+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
da7cb6984655467ba98d281dbd3da879,Student,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.29,5.0,4.5,4.5,4.0,4.0,4.0,4.0,deepseek-v3-2-evaluator
6e07c4d6e4dc400b88c4244aa92c2269,ChatGPT-3,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.64,4.5,4.5,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
daed3fa910e74cdea7baff6ee3dc368b,ChatGPT-4,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
0ca09b9ce0664916b1143c47ffa96d4a,Qwen3.6Plus,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
36f8ea303d2c4b4db75f0b933ab5cd95,Kimi-K2.6,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.43,5.5,5.0,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
4dd7bd7cbd3d4b8cbde7dcc5b7371f0d,MiniMax-M2.7,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
e44ed23b370d4999878070dc863dbd23,DeepSeek-V3.2,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
1ca33b3d23ce441db46e7669c4075fcc,GPT-5.5,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.71,5.0,4.5,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
66748e2a63b84c039132d58e7df66da0,DeepSeek-V4Pro,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
08ce424c522d496b814dadc6cf77d880,ClaudeOpus4.6,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
506e4e1d61274e3fba635f819e94a1fa,ClaudeOpus4.7,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
7dfb015050204a2481d6cb01cde3ae9f,Gemini3.1Pro,Artists' freedom to express ideas,2026-04-27T01:09:22.266467+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
7eb252c288624267b5095b728e77358f,Student,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.29,5.0,4.5,4.5,4.0,4.0,4.0,4.0,deepseek-v3-2-evaluator
5dcf028144e540c5b663d377c29713ec,ChatGPT-3,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.86,5.5,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
b59a34e0bf0e43cebd1cfe2c1f0d25b6,ChatGPT-4,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
c581c3538c804b989474a100aaffff00,Qwen3.6Plus,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
c2727e0eb80f4baea5cf74182ffe6c2f,Kimi-K2.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
8c74063622e442349a17740d1d783430,GLM-5.1,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
eed5d72d909448d7b8c73d62577ed17b,MiniMax-M2.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
fa8a90be30394be7acbd709602a898ae,DeepSeek-V3.2,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
5da2c40971484e83b455a83b1d277080,GPT-5.5,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.71,5.5,4.5,5.0,4.5,4.5,4.5,4.5,deepseek-v3-2-evaluator
33bf98d799184b58a62edabaf1b7fe41,DeepSeek-V4Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
33a4e759595a4780acec57448464dbae,ClaudeOpus4.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
433a004e955c4f7a8b0f7986f514ac44,ClaudeOpus4.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0,deepseek-v3-2-evaluator
e50b273296284184bc31bd4bdd553fa3,Gemini3.1Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T01:14:25.374809+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
34eb725961994e3fa5469d796cbfa347,Student,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.29,5.0,4.5,4.5,4.0,4.0,4.0,4.0,deepseek-v3-2-evaluator
aad1c18d12fa40bd8e4781132b151279,ChatGPT-3,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.64,5.0,4.5,5.0,5.0,4.0,4.5,4.5,deepseek-v3-2-evaluator
920ec66722ca4415a8d7fbc38dadb2ea,ChatGPT-4,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
606427acec0c4a1da31e45f37fccc635,Qwen3.6Plus,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
bf32fda0f3d4439b9cffa19d1ab06d78,Kimi-K2.6,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
af36fc5f9f57408a9c5f1d13df5b34df,GLM-5.1,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.86,5.5,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
0870e1079fa441088b5444b50c02ee36,MiniMax-M2.7,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
70570c0f172d43afbf078dbe7d11bb29,DeepSeek-V3.2,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.71,5.0,4.5,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
f417cc39a5924fd989ad5813cc7471d6,GPT-5.5,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.86,5.5,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
32d7a33c42474dad8de208a49b886f2d,DeepSeek-V4Pro,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
796e782a6f234991ba0b6cfab0707d16,ClaudeOpus4.6,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.86,5.5,5.0,5.0,5.0,4.5,4.5,4.5,deepseek-v3-2-evaluator
b8e628ea2c7042ba98b052f17c64fe6d,ClaudeOpus4.7,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.21,5.5,5.0,5.5,5.5,5.0,5.0,5.0,deepseek-v3-2-evaluator
258563e474684f39bd28a8dbeea66a51,Gemini3.1Pro,Knowledge from experience is more important than that from books,2026-04-27T01:15:27.209730+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
9f4ae280f43143179b86b24d8002a75d,Student,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,3.36,4.5,3.5,3.5,3.0,3.0,3.0,3.0,deepseek-v3-2-evaluator
54d7926a7bc74e0784d7760c2f87344a,ChatGPT-3,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,deepseek-v3-2-evaluator
2e74f50893134a08955c13afbaa42a78,ChatGPT-4,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
bd9dbaadae1640e0aad6714c82a0cd36,Qwen3.6Plus,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,deepseek-v3-2-evaluator
ef2314f6c561427c9e396df355492bd5,Kimi-K2.6,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
9a01eff1052544a0b41c3ff9a6ca1ad9,GLM-5.1,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5,deepseek-v3-2-evaluator
692d7ed00a7b431db443c8e55dd88e73,MiniMax-M2.7,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
456d2e459ed84063805f7c58a300326d,DeepSeek-V3.2,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,deepseek-v3-2-evaluator
29be232e3c274243830ad44199d5b39f,GPT-5.5,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,deepseek-v3-2-evaluator
d3b44e558b2b43059bf4463638ebc849,DeepSeek-V4Pro,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
5b03468002714ca5baf0bd6cbc5bdbf2,ClaudeOpus4.6,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,deepseek-v3-2-evaluator
e03da66f7ebd450a9242ae1abab684f0,ClaudeOpus4.7,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
994e3acee629434bb965372025935517,Gemini3.1Pro,Several languages are in danger of extinction,2026-04-27T01:16:33.785236+00:00,DeepSeek-V3.2 Evaluator,DeepSeek-V3.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,deepseek-v3-2-evaluator
19132e50b2cb44749c525c49b05b7a64,Student,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,3.93,4.0,4.0,4.5,4.0,3.5,4.0,3.5,doubao-seed-2-0-pro-evaluator
ceabae6dbc174e65b5b0d656d502e603,ChatGPT-3,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.14,4.0,4.0,4.5,5.0,3.5,4.0,4.0,doubao-seed-2-0-pro-evaluator
c956c2d69fec42798da13b3ace685e6f,ChatGPT-4,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.57,4.5,4.5,5.0,5.0,4.0,4.5,4.5,doubao-seed-2-0-pro-evaluator
09a252c63a1848f48a5d1d721022f2ec,Qwen3.6Plus,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0,doubao-seed-2-0-pro-evaluator
84db0b5a4a764cc481ba06a8c9461885,Kimi-K2.6,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.36,5.0,5.5,5.5,5.5,5.5,5.5,5.0,doubao-seed-2-0-pro-evaluator
37505fdc812a42eeb45a76db72f57bed,GLM-5.1,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,doubao-seed-2-0-pro-evaluator
27323f13d39c49a88d2ebd689eb91a6c,MiniMax-M2.7,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,doubao-seed-2-0-pro-evaluator
63da9fa3c1444e6aa0d9d08e084c2747,DeepSeek-V3.2,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0,doubao-seed-2-0-pro-evaluator
ac91abe0edec4feb959bf84b8d275781,GPT-5.5,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.5,4.5,4.5,5.0,5.0,4.0,4.5,4.0,doubao-seed-2-0-pro-evaluator
23778103019949fbb1efeeb8f86f3f13,DeepSeek-V4Pro,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0,doubao-seed-2-0-pro-evaluator
6adc68372b784758951e23bec1bdf170,ClaudeOpus4.6,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,doubao-seed-2-0-pro-evaluator
37ca5735643d4cb1bf6d1b51c5d45599,ClaudeOpus4.7,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,doubao-seed-2-0-pro-evaluator
b572a68884ea4046a85b8bb868383072,Gemini3.1Pro,Is image more powerful than the written word?,2026-04-27T05:24:17.820537+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.5,4.5,4.0,4.5,5.0,4.5,4.5,4.5,doubao-seed-2-0-pro-evaluator
ae4675565f1141458ba61cc0c262e34a,Student,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,3.86,4.5,4.0,4.0,3.5,3.5,4.0,3.5,doubao-seed-2-0-pro-evaluator
2d34c5c09ba2408b8715ae31189ba3bc,ChatGPT-3,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.21,4.0,4.5,4.5,5.0,3.5,4.0,4.0,doubao-seed-2-0-pro-evaluator
a5c9ae6fb602444fab121ab256b5a007,ChatGPT-4,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.57,4.5,4.5,5.0,5.0,4.0,4.5,4.5,doubao-seed-2-0-pro-evaluator
fa5e81d5aad34b55bf05c865e920c30d,Qwen3.6Plus,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0,doubao-seed-2-0-pro-evaluator
8ad345bdd71a45b0b889993161f57d51,Kimi-K2.6,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.0,5.5,5.5,5.5,5.5,5.0,5.0,doubao-seed-2-0-pro-evaluator
94a723517e27455699f774e5a0566f66,GLM-5.1,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,5.0,5.0,5.0,4.5,4.5,4.5,doubao-seed-2-0-pro-evaluator
513d4021d59b479eb85cf95c6c55a1fe,MiniMax-M2.7,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.21,5.0,5.5,5.5,5.5,5.0,5.0,5.0,doubao-seed-2-0-pro-evaluator
fe8f4f6c2fba4695b978d34f0961ea9e,DeepSeek-V3.2,Locker checks,2026-04-27T05:24:39.524078+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.0,5.0,5.0,5.5,5.5,4.5,5.0,4.5,doubao-seed-2-0-pro-evaluator
